,stnode,endnode,osmid,oneway,ref,tunnel,maxspeed,lanes,length,service,bridge,highway,junction,access,name,geometry
6435,5639589493,3888724951,590771684,False,,,,,81.31700000000001,,,service,,,,"LINESTRING (34.8964231 -19.7849018, 34.8964298 -19.7854128, 34.8964242 -19.785633)"
6436,5639589509,3888724873,590521573,False,,,,,78.865,,,residential,,,,"LINESTRING (34.8911532 -19.7799328, 34.8911167 -19.7799724, 34.8909442 -19.7801468, 34.8908529 -19.7802833, 34.8908253 -19.7803467, 34.8908038 -19.7804269, 34.8907921 -19.7805324)"
6437,5639589509,3888724854,590521573,False,,,,,96.729,,,residential,,,,"LINESTRING (34.8911532 -19.7799328, 34.8911587 -19.7798978, 34.8911663 -19.7797784, 34.8911285 -19.779645, 34.891115 -19.779546, 34.8911587 -19.7793197, 34.8911973 -19.7791809, 34.8912249 -19.7791194, 34.8912442 -19.7790874)"
6438,5639589509,3888724867,590771685,False,,,,,59.66600000000001,,,residential,,,,"LINESTRING (34.8911532 -19.7799328, 34.8911908 -19.7799574, 34.8912545 -19.7800142, 34.8913081 -19.780059, 34.8913336 -19.7800874, 34.8913376 -19.7801151, 34.8913215 -19.78017, 34.8913249 -19.7801928, 34.8913403 -19.7802212, 34.8914752 -19.7803289)"
6439,5639589511,6355577087,385524569,False,,,,,41.165,,,residential,,,,"LINESTRING (34.8938135 -19.7856312, 34.8940203 -19.7854396, 34.8940943 -19.7853719)"
6440,5639589511,3888724966,385524569,False,,,,,178.244,,,residential,,,,"LINESTRING (34.8938135 -19.7856312, 34.893633 -19.7857985, 34.8934002 -19.786035, 34.8930328 -19.7863833, 34.8926224 -19.786777)"
6441,5639589511,3888724958,590771686,False,,,,,229.191,,,residential,,,,"LINESTRING (34.8938135 -19.7856312, 34.8937395 -19.7855882, 34.8936785 -19.7855636, 34.8936416 -19.7855416, 34.8935954 -19.7855108, 34.8935384 -19.7854893, 34.8934847 -19.7854822, 34.8933439 -19.7854684, 34.8930743 -19.7854343, 34.8929241 -19.7854305, 34.8927766 -19.7854494, 34.8926613 -19.7854873, 34.8924682 -19.7855807, 34.8923112 -19.7856867, 34.8921677 -19.7857977, 34.8918768 -19.7860425)"
6442,5639589534,5639550583,590771688,False,,,,,114.8,,,residential,,,,"LINESTRING (34.8910727 -19.784373, 34.8908964 -19.7845162, 34.8907885 -19.7846513, 34.8906787 -19.7847394, 34.8906736 -19.7847718, 34.8906904 -19.7848057, 34.8909764 -19.7851517)"
6443,5639589534,5653993933,"[385524609, 592403458, 590771687]",False,,,,,487.50499999999994,,,residential,,,,"LINESTRING (34.8910727 -19.784373, 34.8910291 -19.7843276, 34.8908239 -19.7841458, 34.8907442 -19.7840701, 34.8906704 -19.7839995, 34.8905906 -19.7839149, 34.8903774 -19.7837382, 34.8901346 -19.7835452, 34.8897645 -19.7832398, 34.8896311 -19.7831499, 34.889619 -19.7831476, 34.8896082 -19.7831552, 34.8890591 -19.7836802, 34.8890349 -19.7839376, 34.888878 -19.7841723, 34.8882439 -19.7847688, 34.8880679 -19.7849369, 34.8880392 -19.7849661, 34.8880063 -19.7850021, 34.8879714 -19.7850538, 34.8879585 -19.7850816)"
6444,5639589534,3888724913,685053828,False,,,,,132.764,,,path,,,,"LINESTRING (34.8910727 -19.784373, 34.8911907 -19.7842203, 34.8913073 -19.7841163, 34.891359 -19.7840759, 34.891406 -19.7840272, 34.8915361 -19.7839641, 34.8916105 -19.7839276, 34.8920376 -19.7836164)"
6445,5639627258,5639627259,590777073,False,,,,,47.318,,,path,,,,"LINESTRING (34.8777566 -19.8326224, 34.8779904 -19.8322581)"
6446,5639627258,3887805306,"[590768961, 685123308]",False,,,,,117.05699999999999,,,"['path', 'residential']",,,,"LINESTRING (34.8777566 -19.8326224, 34.8781089 -19.8328116, 34.878712 -19.8331701)"
6447,5639627258,5639754502,590777073,False,,,,,113.428,,,path,,,,"LINESTRING (34.8777566 -19.8326224, 34.8776744 -19.8327511, 34.8774008 -19.8331535, 34.8772654 -19.8333655, 34.8771658 -19.8334761)"
6448,5639627259,5639627258,590777073,False,,,,,47.318,,,path,,,,"LINESTRING (34.8779904 -19.8322581, 34.8777566 -19.8326224)"
6449,5639627259,5639562745,590777071,False,,,,,112.164,,,residential,,,,"LINESTRING (34.8779904 -19.8322581, 34.8784389 -19.8324621, 34.8787017 -19.8325959, 34.8789449 -19.8327173)"
6450,5639627259,5639627260,590777073,False,,,,,64.151,,,path,,,,"LINESTRING (34.8779904 -19.8322581, 34.8780178 -19.8322136, 34.8781572 -19.8319424, 34.8782953 -19.8317596)"
6451,5639627260,5639627259,590777073,False,,,,,64.15100000000001,,,path,,,,"LINESTRING (34.8782953 -19.8317596, 34.8781572 -19.8319424, 34.8780178 -19.8322136, 34.8779904 -19.8322581)"
6452,5639627260,3887805282,"[686758040, 678931310]",False,,,,,150.12199999999999,,,"['path', 'residential']",,,R. 1779,"LINESTRING (34.8782953 -19.8317596, 34.8783311 -19.8317083, 34.8783969 -19.8316212, 34.8784653 -19.8315796, 34.878531 -19.8315682, 34.8785886 -19.8315846, 34.878708 -19.8316616, 34.8787509 -19.8316742, 34.8788454 -19.8315587, 34.878892 -19.8315571, 34.8792535 -19.8317548, 34.8794623 -19.8318632)"
6453,5639627260,6357111623,678931311,False,,,,,15.644,,yes,path,,,,"LINESTRING (34.8782953 -19.8317596, 34.8782366 -19.8317208, 34.8781722 -19.8316797)"
6454,5639627260,3887805287,"[385433576, 685123307]",False,,,,,111.936,,,residential,,,,"LINESTRING (34.8782953 -19.8317596, 34.8784332 -19.8318453, 34.8784557 -19.8319204, 34.8785005 -19.8319739, 34.8791352 -19.8323489)"
6455,5639627278,5639627316,"[204096412, 204096428, 54172956]",False,,,,,27.842,,yes,tertiary,,,Rua Alfredo Lawley,"LINESTRING (34.8751567 -19.8365183, 34.875122 -19.8364991, 34.874952 -19.836389, 34.8749367 -19.8363776)"
6456,5639627278,776380738,54172956,False,,,,,33.056,,,tertiary,,,,"LINESTRING (34.8751567 -19.8365183, 34.8753142 -19.8366057, 34.8754281 -19.8366706)"
6457,5639627278,1935861292,590777073,False,,,,,147.947,,,path,,,,"LINESTRING (34.8751567 -19.8365183, 34.8753905 -19.8363389, 34.8756024 -19.8361017, 34.875821 -19.8358078, 34.8760235 -19.8354811)"
6458,5639627278,3887805419,"[681245002, 685123309]",False,,,,,233.32899999999998,,,"['path', 'residential']",,,,"LINESTRING (34.8751567 -19.8365183, 34.875069 -19.8365822, 34.8748782 -19.8367212, 34.8745671 -19.8368751, 34.8735867 -19.8372195, 34.8735438 -19.8372676, 34.873666 -19.8376394)"
6459,5639627280,2612441049,590777074,False,,,,,92.714,,,residential,,,,"LINESTRING (34.8727083 -19.8327498, 34.87347 -19.8331762)"
6460,5639627281,5639627282,590777076,False,,,,,97.701,,,residential,,,,"LINESTRING (34.8726554 -19.8343387, 34.8718607 -19.833877)"
6461,5639627281,2612440830,255563330,False,,,,,62.31399999999999,,,residential,,,,"LINESTRING (34.8726554 -19.8343387, 34.8725741 -19.8344705, 34.8723233 -19.8348034)"
6462,5639627281,5639562724,255563330,False,,,,,52.792,,,residential,,,,"LINESTRING (34.8726554 -19.8343387, 34.8727888 -19.8341224, 34.8729175 -19.8339331)"
6463,5639627281,6353789640,"[678572210, 590793478]",False,,,,,162.227,,,"['path', 'residential']",,,,"LINESTRING (34.8726554 -19.8343387, 34.8733614 -19.8347368, 34.8735313 -19.8348381, 34.8736235 -19.8348465, 34.8737856 -19.8349439, 34.8740023 -19.8350446)"
6464,5639627282,5639627281,590777076,False,,,,,97.701,,,residential,,,,"LINESTRING (34.8718607 -19.833877, 34.8726554 -19.8343387)"
6465,5639627316,5639562118,204096428,False,,,,,36.824,,,tertiary,,,Rua Alfredo Lawley,"LINESTRING (34.8749367 -19.8363776, 34.874643 -19.836195)"
6466,5639627316,5639627278,"[204096412, 204096428, 54172956]",False,,,,,27.842,,yes,tertiary,,,Rua Alfredo Lawley,"LINESTRING (34.8749367 -19.8363776, 34.874952 -19.836389, 34.875122 -19.8364991, 34.8751567 -19.8365183)"
6467,5639627316,2612440846,255563356,False,,,,,152.27,,,path,,,,"LINESTRING (34.8749367 -19.8363776, 34.8746838 -19.8365736, 34.8744102 -19.8367325, 34.8739234 -19.836894, 34.873804 -19.8369287, 34.8737195 -19.8369482, 34.8736419 -19.8369586)"
6468,5639627316,5639754497,590777077,False,,,,,382.21500000000003,,,residential,,,,"LINESTRING (34.8749367 -19.8363776, 34.8750794 -19.8362582, 34.875243 -19.836127, 34.8753932 -19.8359844, 34.8755649 -19.8357851, 34.8756936 -19.8355908, 34.8758559 -19.8353423, 34.8759726 -19.835119, 34.8760638 -19.8349373, 34.8762622 -19.8346535, 34.8766458 -19.834058, 34.8768818 -19.8336859, 34.8768939 -19.8336392, 34.8768832 -19.8335938, 34.8768463 -19.83354)"
6469,5639628306,5637243982,590438260,False,,,,,16.235,,,residential,,,,"LINESTRING (34.8947337 -19.7800993, 34.8948567 -19.7801883)"
6470,5639628306,5637243972,590438260,False,,,,,123.46900000000002,,,residential,,,,"LINESTRING (34.8947337 -19.7800993, 34.8946133 -19.7800123, 34.8944496 -19.7798703, 34.8943491 -19.7798022, 34.8943142 -19.7797896, 34.8942538 -19.7797637, 34.8941351 -19.7797391, 34.8939836 -19.7796905, 34.8938508 -19.7796192, 34.8937865 -19.7795895, 34.8937207 -19.7795624)"
6471,5639628306,5639589465,590777052,False,,,,,85.344,,,path,,,,"LINESTRING (34.8947337 -19.7800993, 34.8946949 -19.7802252, 34.8946559 -19.780351, 34.8946379 -19.7803955, 34.8946193 -19.7804418, 34.8946181 -19.780496, 34.8946217 -19.7805309, 34.8946229 -19.7805907, 34.8946109 -19.7806528, 34.8946086 -19.7806866, 34.8946169 -19.780725, 34.8946385 -19.7807521, 34.8946625 -19.7807848, 34.8946719 -19.7808334)"
6472,5639628319,5639589476,590777054,False,,,,,77.96199999999999,,,path,,,,"LINESTRING (34.8931188 -19.7820066, 34.8931572 -19.7819914, 34.8932184 -19.7819575, 34.8932459 -19.7819423, 34.8932915 -19.7819254, 34.8933772 -19.7818464, 34.8934138 -19.7818131, 34.8934306 -19.781803, 34.8934474 -19.7817979, 34.8934929 -19.7817601, 34.8935349 -19.7817206, 34.8936062 -19.7816394, 34.8936446 -19.781579, 34.893664 -19.7815502)"
6473,5639628938,5639628960,590777058,False,,,,,288.696,,,residential,,,,"LINESTRING (34.8976683 -19.7884734, 34.8976044 -19.7885374, 34.8975716 -19.788588, 34.8975284 -19.7886985, 34.8974932 -19.7887702, 34.8974475 -19.7888576, 34.8974105 -19.7889359, 34.8973846 -19.7889588, 34.897353 -19.788972, 34.8972162 -19.7889952, 34.8971336 -19.7890194, 34.897093 -19.7890345, 34.8970564 -19.7890505, 34.8970021 -19.7890788, 34.8969588 -19.7890926, 34.8967235 -19.7891288, 34.8966636 -19.7891345, 34.8966336 -19.7891266, 34.8966 -19.7890938, 34.8965641 -19.7890465, 34.8964705 -19.7889246, 34.8963027 -19.7887012, 34.8960833 -19.7884937, 34.895943 -19.7883605, 34.8958327 -19.7882737, 34.8956994 -19.7881788)"
6474,5639628960,3888724961,326191766,False,,,,,288.54300000000006,,,unclassified,,,,"LINESTRING (34.8956994 -19.7881788, 34.8960247 -19.78776, 34.8963948 -19.7872516, 34.8967717 -19.7866571, 34.8970869 -19.7862596, 34.8972531 -19.786114, 34.8973077 -19.7860869)"
6475,5639628960,3328127352,326191766,False,,,,,113.111,,,unclassified,,,,"LINESTRING (34.8956994 -19.7881788, 34.8955473 -19.7883747, 34.895151 -19.788788, 34.8949793 -19.7889343)"
6476,5639628960,5639628938,590777058,False,,,,,288.6959999999999,,,residential,,,,"LINESTRING (34.8956994 -19.7881788, 34.8958327 -19.7882737, 34.895943 -19.7883605, 34.8960833 -19.7884937, 34.8963027 -19.7887012, 34.8964705 -19.7889246, 34.8965641 -19.7890465, 34.8966 -19.7890938, 34.8966336 -19.7891266, 34.8966636 -19.7891345, 34.8967235 -19.7891288, 34.8969588 -19.7890926, 34.8970021 -19.7890788, 34.8970564 -19.7890505, 34.897093 -19.7890345, 34.8971336 -19.7890194, 34.8972162 -19.7889952, 34.897353 -19.788972, 34.8973846 -19.7889588, 34.8974105 -19.7889359, 34.8974475 -19.7888576, 34.8974932 -19.7887702, 34.8975284 -19.7886985, 34.8975716 -19.788588, 34.8976044 -19.7885374, 34.8976683 -19.7884734)"
6477,5639628961,5639628965,590777061,False,,,,,58.42400000000001,,,path,,,,"LINESTRING (34.8912035 -19.7861031, 34.8912814 -19.7858876, 34.8913162 -19.7858222, 34.8913953 -19.785724, 34.8914551 -19.7856396)"
6478,5639628965,5639589455,385524603,False,,,,,57.024,,,residential,,,,"LINESTRING (34.8914551 -19.7856396, 34.8918375 -19.786005)"
6479,5639628965,3888724949,385524603,False,,,,,20.818,,,residential,,,,"LINESTRING (34.8914551 -19.7856396, 34.8913155 -19.7855062)"
6480,5639628965,5639628961,590777061,False,,,,,58.424,,,path,,,,"LINESTRING (34.8914551 -19.7856396, 34.8913953 -19.785724, 34.8913162 -19.7858222, 34.8912814 -19.7858876, 34.8912035 -19.7861031)"
6481,5639628970,3888724904,590777063,False,,,,,55.348,,,residential,,,,"LINESTRING (34.8931039 -19.7828404, 34.8930631 -19.7828415, 34.8930259 -19.7828607, 34.892978 -19.782899, 34.8928976 -19.7829859, 34.8928641 -19.7830254, 34.8928269 -19.7830491, 34.8927813 -19.7830671, 34.8927238 -19.7830942, 34.8926942 -19.7831298)"
6482,5639628983,5638089780,590777065,False,,,,,121.77399999999999,,,residential,,,,"LINESTRING (34.8912802 -19.7831388, 34.8913732 -19.7830801, 34.8914697 -19.7830186, 34.8915266 -19.7829983, 34.8917742 -19.7828996, 34.891809 -19.7828849, 34.8918749 -19.7828381, 34.8919613 -19.7827631, 34.8919936 -19.7827462, 34.8920302 -19.7827467, 34.892074 -19.782767, 34.8921063 -19.7827766, 34.8921375 -19.7827783, 34.8922004 -19.7827687, 34.8923152 -19.7827527)"
6483,5639668240,5639668241,590782570,False,,,,,64.285,,,residential,,,,"LINESTRING (34.8900861 -19.7804892, 34.8904383 -19.7809629)"
6484,5639668241,3328285343,326208114,False,,,,,19.867,,,residential,,,,"LINESTRING (34.8904383 -19.7809629, 34.890321 -19.7811034)"
6485,5639668241,5639668240,590782570,False,,,,,64.285,,,residential,,,,"LINESTRING (34.8904383 -19.7809629, 34.8900861 -19.7804892)"
6486,5639668241,3888724873,"[326208114, 590521573]",False,,,,,60.631,,,residential,,,,"LINESTRING (34.8904383 -19.7809629, 34.8905289 -19.7808711, 34.8906375 -19.7807461, 34.890727 -19.7806201, 34.8907921 -19.7805324)"
6487,5639754478,5641572651,685711355,False,,,,,52.399,,,path,,,,"LINESTRING (34.8798081 -19.8320545, 34.8799979 -19.8316184)"
6488,5639754478,3887805282,686758040,False,,,,,41.962,,,residential,,,R. 1779,"LINESTRING (34.8798081 -19.8320545, 34.8794623 -19.8318632)"
6489,5639754478,3887805290,686758040,False,,,,,105.332,,,residential,,,R. 1779,"LINESTRING (34.8798081 -19.8320545, 34.8806692 -19.8325456)"
6490,5639754480,5639562724,590793476,False,,,,,60.062,,,residential,,,,"LINESTRING (34.8724253 -19.8336556, 34.8727271 -19.8338146, 34.8729175 -19.8339331)"
6491,5639754482,6355005601,"[678708412, 590793477]",False,,,,,592.2909999999999,,,residential,,,,"LINESTRING (34.8751896 -19.8324933, 34.8765003 -19.8305229, 34.8763957 -19.8303667, 34.8763723 -19.8303276, 34.8763716 -19.8302712, 34.8762224 -19.8301902, 34.8762345 -19.8301574, 34.8762526 -19.8301236, 34.8762604 -19.8301044, 34.8762059 -19.8300574, 34.8762018 -19.8300325, 34.8762709 -19.829935, 34.8765087 -19.8295641, 34.8768685 -19.829021, 34.8771003 -19.8286787, 34.8773029 -19.8283709, 34.8773137 -19.8283078, 34.877374 -19.8282271, 34.8774491 -19.8281476, 34.8774652 -19.8280769, 34.8775008 -19.8280188)"
6492,5639754482,5639756222,590793500,False,,,,,93.57400000000001,,,residential,,,,"LINESTRING (34.8751896 -19.8324933, 34.8756413 -19.8327574, 34.8759536 -19.832931)"
6493,5639754482,5639754484,590793500,False,,,,,130.792,,,residential,,,,"LINESTRING (34.8751896 -19.8324933, 34.8751236 -19.8324571, 34.8746409 -19.8321657, 34.8741862 -19.8319058, 34.8741276 -19.8318726)"
6494,5639754484,5639754485,"[590793480, 590793481, 590793479]",False,,,,,14.586,,yes,path,,,,"LINESTRING (34.8741276 -19.8318726, 34.8741115 -19.8319049, 34.8740825 -19.8319601, 34.8740665 -19.8319905)"
6495,5639754484,5639754482,590793500,False,,,,,130.792,,,residential,,,,"LINESTRING (34.8741276 -19.8318726, 34.8741862 -19.8319058, 34.8746409 -19.8321657, 34.8751236 -19.8324571, 34.8751896 -19.8324933)"
6496,5639754484,5639754516,590793500,False,,,,,67.223,,,residential,,,,"LINESTRING (34.8741276 -19.8318726, 34.8736256 -19.8315879, 34.8735772 -19.8315605)"
6497,5639754485,5639754489,590777077,False,,,,,269.687,,,residential,,,,"LINESTRING (34.8740665 -19.8319905, 34.8734258 -19.8316422, 34.8728344 -19.8312978, 34.8722792 -19.8309849, 34.8718782 -19.830749, 34.8718572 -19.8307413)"
6498,5639754485,6419727189,590777077,False,,,,,182.984,,,residential,,,,"LINESTRING (34.8740665 -19.8319905, 34.8742332 -19.8320812, 34.8748916 -19.8324672, 34.8752899 -19.8327031, 34.8755565 -19.8328525)"
6499,5639754485,5639754484,"[590793480, 590793481, 590793479]",False,,,,,14.586,,yes,path,,,,"LINESTRING (34.8740665 -19.8319905, 34.8740825 -19.8319601, 34.8741115 -19.8319049, 34.8741276 -19.8318726)"
6500,5639754488,5639756250,590793500,False,,,,,3.058,,,residential,,,,"LINESTRING (34.8719523 -19.8305937, 34.8719278 -19.8305787)"
6501,5639754488,5639754489,"[590793482, 590793483, 590793484]",False,,,,,19.275,,yes,path,,,,"LINESTRING (34.8719523 -19.8305937, 34.8719255 -19.8306238, 34.8718804 -19.8306947, 34.8718572 -19.8307413)"
6502,5639754488,5639754516,590793500,False,,,,,201.13,,,residential,,,,"LINESTRING (34.8719523 -19.8305937, 34.8724146 -19.8308776, 34.8728277 -19.8311274, 34.8731536 -19.8313205, 34.8735772 -19.8315605)"
6503,5639754489,776390400,"[590777077, 479164814]",False,,,,,406.888,,,residential,,,,"LINESTRING (34.8718572 -19.8307413, 34.8718017 -19.8307212, 34.8716354 -19.8307174, 34.8714289 -19.83072, 34.8713511 -19.8307389, 34.8712949 -19.830785, 34.8712178 -19.8309029, 34.8711659 -19.8309964, 34.8711149 -19.8311098, 34.8710188 -19.8312666, 34.8709243 -19.831447, 34.8708482 -19.8315953, 34.8708046 -19.8316949, 34.8707605 -19.8318085, 34.8707348 -19.8318968, 34.8707167 -19.8319836, 34.8707054 -19.8320924, 34.8706981 -19.8323394, 34.8706834 -19.8324841, 34.870671 -19.8325379, 34.8706362 -19.8325846, 34.8705557 -19.8326117, 34.8705237 -19.8326583, 34.8704665 -19.8328382, 34.8704566 -19.8329643, 34.8703799 -19.8330034, 34.8702595 -19.833016, 34.87014 -19.8330261, 34.870065 -19.8330665, 34.8698675 -19.8333394)"
6504,5639754489,5639754485,590777077,False,,,,,269.687,,,residential,,,,"LINESTRING (34.8718572 -19.8307413, 34.8718782 -19.830749, 34.8722792 -19.8309849, 34.8728344 -19.8312978, 34.8734258 -19.8316422, 34.8740665 -19.8319905)"
6505,5639754489,5639754488,"[590793482, 590793483, 590793484]",False,,,,,19.275,,yes,path,,,,"LINESTRING (34.8718572 -19.8307413, 34.8718804 -19.8306947, 34.8719255 -19.8306238, 34.8719523 -19.8305937)"
6506,5639754492,5639756222,590793500,False,,,,,19.207,,,residential,,,,"LINESTRING (34.8761118 -19.8330187, 34.8759536 -19.832931)"
6507,5639754492,5639754493,"[590793485, 590793486, 590793487]",False,,,,,14.239,,yes,path,,,,"LINESTRING (34.8761118 -19.8330187, 34.8760976 -19.8330418, 34.8760641 -19.8330968, 34.8760441 -19.8331298)"
6508,5639754492,5639754496,590793500,False,,,,,97.224,,,residential,,,,"LINESTRING (34.8761118 -19.8330187, 34.876222 -19.8330803, 34.8765667 -19.8332721, 34.876859 -19.8333995, 34.8769354 -19.8334171)"
6509,5639754493,6419727189,590777077,False,,,,,59.602000000000004,,,residential,,,,"LINESTRING (34.8760441 -19.8331298, 34.8759069 -19.8330488, 34.8755565 -19.8328525)"
6510,5639754493,6353789648,590777077,False,,,,,46.515,,,residential,,,,"LINESTRING (34.8760441 -19.8331298, 34.8763669 -19.83332, 34.8764236 -19.8333475)"
6511,5639754493,5639754492,"[590793485, 590793486, 590793487]",False,,,,,14.239,,yes,path,,,,"LINESTRING (34.8760441 -19.8331298, 34.8760641 -19.8330968, 34.8760976 -19.8330418, 34.8761118 -19.8330187)"
6512,5639754496,5639756238,590793500,False,,,,,6.942,,,residential,,,,"LINESTRING (34.8769354 -19.8334171, 34.8769998 -19.833402)"
6513,5639754496,5639754497,"[590793488, 590793489, 590793490]",False,,,,,16.579,,yes,path,,,,"LINESTRING (34.8769354 -19.8334171, 34.8769044 -19.8334604, 34.8768599 -19.8335269, 34.8768463 -19.83354)"
6514,5639754496,5639754492,590793500,False,,,,,97.224,,,residential,,,,"LINESTRING (34.8769354 -19.8334171, 34.876859 -19.8333995, 34.8765667 -19.8332721, 34.876222 -19.8330803, 34.8761118 -19.8330187)"
6515,5639754497,6353789648,590777077,False,,,,,49.43900000000001,,,residential,,,,"LINESTRING (34.8768463 -19.83354, 34.8768215 -19.8335408, 34.8764236 -19.8333475)"
6516,5639754497,5639627316,590777077,False,,,,,382.21500000000003,,,residential,,,,"LINESTRING (34.8768463 -19.83354, 34.8768832 -19.8335938, 34.8768939 -19.8336392, 34.8768818 -19.8336859, 34.8766458 -19.834058, 34.8762622 -19.8346535, 34.8760638 -19.8349373, 34.8759726 -19.835119, 34.8758559 -19.8353423, 34.8756936 -19.8355908, 34.8755649 -19.8357851, 34.8753932 -19.8359844, 34.875243 -19.836127, 34.8750794 -19.8362582, 34.8749367 -19.8363776)"
6517,5639754497,5639754496,"[590793488, 590793489, 590793490]",False,,,,,16.579,,yes,path,,,,"LINESTRING (34.8768463 -19.83354, 34.8768599 -19.8335269, 34.8769044 -19.8334604, 34.8769354 -19.8334171)"
6518,5639754502,5639627258,590777073,False,,,,,113.428,,,path,,,,"LINESTRING (34.8771658 -19.8334761, 34.8772654 -19.8333655, 34.8774008 -19.8331535, 34.8776744 -19.8327511, 34.8777566 -19.8326224)"
6519,5639754502,5639562755,590777073,False,,,,,26.735,,,path,,,,"LINESTRING (34.8771658 -19.8334761, 34.8771339 -19.8335345, 34.8770812 -19.8337021)"
6520,5639754502,5639756238,"[590793491, 590793492, 590793493]",False,,,,,19.429,,yes,path,,,,"LINESTRING (34.8771658 -19.8334761, 34.8771509 -19.8334731, 34.877057 -19.8334174, 34.8769998 -19.833402)"
6521,5639754505,2612441007,"[255563345, 255563356]",False,,,,,201.42700000000002,,,"['path', 'residential']",,,,"LINESTRING (34.8729967 -19.8370365, 34.8723704 -19.8372031, 34.8722727 -19.8369883, 34.871654 -19.8362178)"
6522,5639754505,2612440846,255563356,False,,,,,68.221,,,path,,,,"LINESTRING (34.8729967 -19.8370365, 34.8731308 -19.8370151, 34.8733212 -19.8370126, 34.8736419 -19.8369586)"
6523,5639754505,2612440680,685461114,False,,,,,161.377,,,residential,,,,"LINESTRING (34.8729967 -19.8370365, 34.8729585 -19.8369644, 34.8723984 -19.836215, 34.8720987 -19.8358583)"
6524,5639754512,5639754516,590793495,False,,,,,270.357,,,residential,,,,"LINESTRING (34.8749157 -19.8294811, 34.8746221 -19.8299151, 34.874382 -19.8302999, 34.8741379 -19.8307086, 34.8738241 -19.831188, 34.8735772 -19.8315605)"
6525,5639754516,5639754512,590793495,False,,,,,270.35699999999997,,,residential,,,,"LINESTRING (34.8735772 -19.8315605, 34.8738241 -19.831188, 34.8741379 -19.8307086, 34.874382 -19.8302999, 34.8746221 -19.8299151, 34.8749157 -19.8294811)"
6526,5639754516,5639754484,590793500,False,,,,,67.223,,,residential,,,,"LINESTRING (34.8735772 -19.8315605, 34.8736256 -19.8315879, 34.8741276 -19.8318726)"
6527,5639754516,5639754488,590793500,False,,,,,201.13,,,residential,,,,"LINESTRING (34.8735772 -19.8315605, 34.8731536 -19.8313205, 34.8728277 -19.8311274, 34.8724146 -19.8308776, 34.8719523 -19.8305937)"
6528,5639756222,5639754492,590793500,False,,,,,19.207,,,residential,,,,"LINESTRING (34.8759536 -19.832931, 34.8761118 -19.8330187)"
6529,5639756222,6408757055,590793496,False,,,,,248.121,,,residential,,,,"LINESTRING (34.8759536 -19.832931, 34.8761201 -19.8327511, 34.8763365 -19.8324332, 34.8764873 -19.8322271, 34.876577 -19.8320229, 34.8766743 -19.8319257, 34.8769051 -19.8315485, 34.8769771 -19.8314226, 34.8772225 -19.8310568)"
6530,5639756222,5639754482,590793500,False,,,,,93.57400000000001,,,residential,,,,"LINESTRING (34.8759536 -19.832931, 34.8756413 -19.8327574, 34.8751896 -19.8324933)"
6531,5639756223,5639756226,590793497,False,,,,,108.109,,,residential,,,,"LINESTRING (34.8774371 -19.8310203, 34.8775973 -19.8311438, 34.8776409 -19.8311457, 34.8777321 -19.8311192, 34.8781183 -19.8313293, 34.8782229 -19.8314056, 34.87829 -19.8314862)"
6532,5639756226,5639756223,590793497,False,,,,,108.10899999999998,,,residential,,,,"LINESTRING (34.87829 -19.8314862, 34.8782229 -19.8314056, 34.8781183 -19.8313293, 34.8777321 -19.8311192, 34.8776409 -19.8311457, 34.8775973 -19.8311438, 34.8774371 -19.8310203)"
6533,5639756226,6419657207,"[590793498, 590793499, 590793500]",False,,,,,202.822,,yes,"['path', 'residential']",,,,"LINESTRING (34.87829 -19.8314862, 34.8783113 -19.8314502, 34.878354 -19.8313834, 34.8784201 -19.8312776, 34.879279 -19.8299173)"
6534,5639756226,6357111623,590793500,False,,,,,24.799,,,residential,,,,"LINESTRING (34.87829 -19.8314862, 34.8782156 -19.8316125, 34.8781722 -19.8316797)"
6535,5639756238,5639754496,590793500,False,,,,,6.942,,,residential,,,,"LINESTRING (34.8769998 -19.833402, 34.8769354 -19.8334171)"
6536,5639756238,5639754502,"[590793491, 590793492, 590793493]",False,,,,,19.429000000000002,,yes,path,,,,"LINESTRING (34.8769998 -19.833402, 34.877057 -19.8334174, 34.8771509 -19.8334731, 34.8771658 -19.8334761)"
6537,5639756238,6357111623,590793500,False,,,,,227.59500000000003,,,residential,,,,"LINESTRING (34.8769998 -19.833402, 34.8770991 -19.8332898, 34.8774008 -19.8328709, 34.8778756 -19.8321392, 34.8781722 -19.8316797)"
6538,5639756250,5639754488,590793500,False,,,,,3.058,,,residential,,,,"LINESTRING (34.8719278 -19.8305787, 34.8719523 -19.8305937)"
6539,5639756250,6354224704,590793500,False,,,,,260.34999999999997,,,residential,,,,"LINESTRING (34.8719278 -19.8305787, 34.8715939 -19.8303945, 34.8711432 -19.8301043, 34.8706122 -19.8298444, 34.8704043 -19.8297258, 34.8701254 -19.8295606, 34.8699658 -19.8294836, 34.8697981 -19.8293726)"
